id,popularity,rarity,brand,type,age,condition,weight,length,width,height,scarcity,price
270,101.732,Very Rare,C,DE13,9.095,B2,51.275999999999996,10.331,10.606,6.387,0.601,43570.617
271,100.09,,C,AF66,,B2,55.104,7.249,7.742,5.107,0.789,5834.046
272,94.557,Common,C,DE13,9.17,C2,,8.152000000000001,9.949,4.536,0.43500000000000005,5360.625
273,94.959,Common,C,AF66,8.981,A2,33.531,9.164,8.384,5.054,0.7070000000000001,7616.412
274,93.296,Common,,WE92,,A2,32.71,8.030999999999999,7.973,4.1579999999999995,0.397,3481.132
275,89.873,Common,A,LOP0,10.286,,42.8,6.964,6.606,3.868,0.626,1013.084
276,93.221,Somewhat Rare,B,DE13,11.812,B1,45.588,6.728,6.75,4.004,0.77,75.241
277,101.921,Rare,D,DE13,6.821,A1,55.95,8.335,9.419,5.683,0.9390000000000001,9505.026
278,93.256,,D,LOP0,11.76,,49.668,7.493,7.414,4.557,0.35100000000000003,2773.096
279,93.257,,F,JH88,8.427,,45.294,5.813000000000001,6.288,4.109,0.527,2974.703
280,96.637,Common,A,DE13,7.479,C1,46.056,10.268,9.466000000000001,5.314,0.919,14344.851
281,101.215,Somewhat Rare,C,DE13,,A1,25.691000000000003,9.939,9.439,5.69,0.781,16578.16
282,96.605,Rare,C,DE13,7.846,,53.612,8.767,9.526,5.122,0.782,5974.839
283,94.768,Rare,F,IJN13,11.062,B2,51.908,7.117,7.027,3.774,0.399,2404.904
284,92.929,Common,B,DE13,10.372,C1,55.719,11.253,10.187000000000001,6.08,0.66,45022.116
285,95.107,Common,C,,10.166,A2,42.73,8.792,7.914,4.814,0.495,3217.581
286,95.069,Common,D,DE13,10.744,B2,49.339,7.388,6.528,4.922000000000001,0.833,2436.052
287,93.307,Rare,A,DE13,9.738,,49.138999999999996,8.474,8.251999999999999,5.509,0.974,6117.466
288,90.98,Common,F,LOP0,8.595,A1,34.103,5.914,6.117,3.757,0.637,902.418
289,100.271,Very Rare,C,LOP0,10.927,,52.55,9.484,11.385,6.651,0.7110000000000001,46321.479
290,100.002,Rare,D,AF66,7.238,B2,40.755,9.356,7.996,5.2379999999999995,,5372.09
291,89.83,Common,A,JH88,10.254,C2,43.718,6.876,5.968999999999999,4.322,0.337,175.355
292,98.27,Very Rare,C,LOP0,,C1,47.589,7.752,8.222999999999999,4.356,0.379,3336.316
293,94.808,Common,A,WE92,10.72,B2,45.646,7.108,6.05,4.313000000000001,0.708,2307.45
294,103.542,Rare,C,AF66,7.079,B2,49.054,6.157,7.831,4.644,0.6890000000000001,3537.768
295,93.123,Common,D,AF66,9.943,A1,24.323,6.935,6.152,5.172000000000001,0.931,2746.53
296,96.487,Very Rare,D,IJN13,9.072,C2,42.112,7.729,6.738,4.542,0.6859999999999999,2738.839
297,98.112,Very Rare,D,,9.699,A2,31.375999999999998,7.029,8.196,3.915,0.575,2830.512
298,98.249,Very Rare,D,DE13,5.765,A1,38.037,8.825,8.443,5.348,0.927,11137.06
299,100.065,Very Rare,D,DE13,7.965,B1,51.817,9.516,6.724,4.729,0.7170000000000001,6593.458
300,99.731,Very Rare,C,JH88,8.714,B2,56.55,7.2,7.016,3.979,0.394,5510.795
301,94.781,Rare,F,RESS211,9.012,B1,18.931,6.68,6.659,4.286,0.486,2280.856
302,96.665,Very Rare,C,LOP0,11.271,C1,30.233,10.361,9.75,5.702,,32633.392
303,96.649,Very Rare,A,LOP0,7.117,C1,35.278,9.219000000000001,8.279,5.862,0.763,16427.679
304,93.045,Common,A,AF66,8.939,A2,54.307,7.467,8.017,4.379,0.919,4850.048
305,91.418,Very Rare,E,JH88,10.143,,38.713,7.865,6.672,4.162,0.787,1802.024
306,91.293,Common,D,AF66,9.996,C1,45.977000000000004,7.521,7.763,4.551,0.7410000000000001,4874.01
307,91.418,Common,D,AF66,10.42,,47.254,7.33,8.231,4.936,0.905,6874.676
308,96.485,Very Rare,C,IJN13,9.452,C2,46.885,8.629999999999999,7.703,4.495,0.688,8450.643
309,94.793,Rare,C,WE92,7.225,C1,30.854,8.302,8.466999999999999,4.6530000000000005,0.546,5324.894
310,96.43,Very Rare,A,JH88,7.412,B2,33.981,9.193,8.997,6.029,0.7370000000000001,20422.717
311,96.571,Very Rare,F,JH88,4.106,B2,33.124,7.473,7.98,4.782,0.843,6537.534
312,98.405,Very Rare,,LOP0,9.676,,45.607,8.978,9.751000000000001,5.696,0.5740000000000001,17965.437
313,94.852,Common,D,LOP0,10.62,A2,39.832,8.36,7.219,4.555,0.35900000000000004,3389.814
314,93.318,Common,,IJN13,9.631,C1,31.473,6.95,6.4670000000000005,4.547000000000001,0.857,3282.028
315,98.37,Very Rare,B,DE13,6.457,A1,53.659,8.456,7.899,4.862,0.986,9850.045
316,93.21,Common,A,JH88,10.368,C2,39.253,8.503,7.557,5.4079999999999995,0.5720000000000001,7778.105
317,96.498,Somewhat Rare,C,,11.459,,48.173,7.189,7.315,4.797000000000001,0.525,6583.081
318,91.069,Common,A,,9.825,,42.771,9.075,9.724,5.569,0.513,22874.12
319,94.748,Common,D,LOP0,9.77,B1,38.47,8.424,9.011,5.341,0.9079999999999999,8189.136
320,94.652,Common,A,DE13,6.265,B1,,8.452,7.842,5.039,,1429.541
321,96.569,Rare,B,LOP0,,A1,37.472,7.371,7.111,3.702,0.575,5134.488
322,89.67,,C,AF66,8.418,A2,24.073,6.846,6.674,4.859,0.669,1213.227
323,96.478,Very Rare,C,AF66,9.345,A2,,8.395,8.797,4.8870000000000005,0.7370000000000001,3371.179
324,96.632,Very Rare,D,DE13,11.676,D,40.314,9.519,9.475,5.985,0.619,10730.549
325,96.57,Rare,D,,10.892,A1,42.122,7.778,6.355,4.3870000000000005,0.988,2204.296
326,91.544,Common,E,AF66,8.698,A2,31.887,6.809,7.06,4.07,0.496,2278.007
327,92.886,Common,F,WE92,7.648,B2,55.704,7.863,7.427,3.911,0.43600000000000005,532.14
328,101.894,Rare,B,LOP0,9.629,C1,28.455,7.894,9.207,5.966,1.02,10660.518
329,93.015,Common,B,AF66,9.25,A2,30.186999999999998,7.747,7.888,4.205,0.7110000000000001,2389.312
330,93.396,Common,C,WE92,11.937,B2,29.297,7.21,7.786,4.061,0.9930000000000001,2487.719
331,91.408,Common,D,JH88,,A2,43.381,7.444,7.503,4.335,0.78,2439.948
332,96.79,Rare,C,AF66,9.847,B1,25.844,9.317,8.459,5.059,0.6990000000000001,17310.415
333,94.695,Common,B,LOP0,9.935,C2,32.455,9.99,10.928,6.95,0.857,43064.189
334,91.399,,F,LOP0,10.033,C1,43.108,8.684000000000001,9.529,5.071,0.796,10376.815
335,99.801,Rare,A,AF66,11.815,C2,32.243,8.265,9.237,4.984,0.688,7876.891
336,89.693,Common,A,DE13,9.918,,32.925,6.729,7.084,4.4350000000000005,0.677,1180.974
337,91.388,Common,E,AF66,9.504,B2,38.976,7.406,6.1899999999999995,4.827,0.41300000000000003,1561.495
338,,Common,,AF66,10.068,B1,30.877000000000002,6.979,7.533,4.638,0.5700000000000001,2920.504
339,96.419,Very Rare,A,LOP0,10.077,B2,45.513,5.8759999999999994,5.871,3.572,0.9890000000000001,1501.183
340,101.557,Somewhat Rare,C,AF66,7.919,A2,47.883,6.732,7.764,5.0,0.32,4797.425
341,96.513,Very Rare,C,DE13,9.085,A1,,8.964,8.354,6.1,0.488,12844.47
342,89.994,Rare,B,IJN13,11.547,C1,33.183,6.819,5.761,4.341,0.9390000000000001,1084.405
343,99.72,Very Rare,A,JH88,9.922,C2,62.349000000000004,11.455,11.008,5.848,,45364.302
344,101.548,Very Rare,C,LOP0,11.504,A2,40.237,7.199,7.014,4.5489999999999995,0.746,4595.943
345,94.794,Common,,DE13,7.052,A1,34.387,7.297,6.662,5.147,0.72,1032.361
346,94.887,Rare,F,LOP0,8.315,B2,42.74,6.601,7.513,4.159,0.488,2281.428
347,93.247,Common,C,LOP0,9.291,C2,32.501,7.942,6.379,4.473,0.837,481.051
348,94.796,Very Rare,F,DE13,7.216,B2,27.198,8.948,8.49,5.5,1.014,10987.011
349,98.299,Very Rare,C,LOP0,12.497,B1,36.397,8.871,7.659,5.295999999999999,0.935,5915.703
350,91.384,Common,C,IJN13,9.974,B1,37.414,7.062,6.892,4.4879999999999995,0.662,2981.462
351,103.11,Very Rare,A,DE13,7.118,,41.068,7.961,7.684,5.05,0.36000000000000004,5010.933
352,94.913,Common,A,IJN13,8.658,C2,43.525,7.113,7.202,4.086,0.577,912.234
353,95.086,Common,D,JH88,8.356,C2,43.637,11.009,10.636,6.536,0.911,46651.305
354,96.498,Very Rare,,AF66,8.835,B2,47.287,9.338000000000001,8.742,5.95,0.9710000000000001,19806.334
355,98.358,Very Rare,B,DE13,10.451,B2,36.792,9.773,10.622,6.377,0.933,27937.121
356,98.28,Rare,A,AF66,7.569,C1,47.05,8.747,7.903,5.016,0.761,6678.301
357,93.031,Common,F,,8.421,A1,45.465,9.006,7.768,5.976,0.956,25806.515
358,89.432,Common,E,RESS211,10.309,,52.007999999999996,6.818,8.384,5.0489999999999995,0.468,5711.677
359,98.384,Rare,B,LOP0,11.214,B1,35.0,10.318,8.303,5.407,0.8140000000000001,9936.723
360,93.243,Common,D,AF66,9.636,A1,72.263,6.446,7.278,3.3280000000000003,0.9410000000000001,3718.026
361,89.673,Common,A,WE92,9.194,,45.295,5.975,7.954,3.865,0.881,1627.824
362,91.71,Common,A,AF66,10.442,A1,60.306,6.411,6.3420000000000005,3.86,0.7410000000000001,1372.2
363,89.642,Common,B,LOP0,10.295,C1,45.573,7.797,7.405,5.004,0.403,6234.685
364,93.094,Common,C,IJN13,9.658,C2,49.933,5.938000000000001,7.216,3.913,0.442,1366.611
365,98.439,Very Rare,E,LOP0,7.94,C1,40.039,9.183,9.265,4.463,0.43500000000000005,13548.663
366,96.678,Very Rare,A,WE92,,A2,29.558,7.513,6.25,3.886,0.772,2067.245
367,101.761,Rare,D,AF66,,D,50.116,9.155999999999999,9.256,5.388999999999999,0.329,14451.462
368,96.795,Very Rare,C,LOP0,9.719,A2,38.797,6.772,6.654,3.681,1.02,404.376
369,93.157,Very Rare,B,LOP0,10.129,C1,40.091,8.373000000000001,9.419,5.29,0.6020000000000001,16018.511
370,101.877,Very Rare,A,AF66,9.092,A2,43.541,6.21,7.882,4.7989999999999995,0.487,1837.068
371,96.405,Rare,D,LOP0,11.722,,36.858,7.768,8.641,5.626,0.797,15053.667
372,98.308,Very Rare,F,IJN13,9.431,B2,19.51,7.078,7.0,4.0760000000000005,0.526,4367.896
373,98.039,Very Rare,A,,,A1,31.178,6.3260000000000005,6.649,4.178,0.7050000000000001,816.467
374,101.542,Somewhat Rare,A,JH88,,A2,31.026,8.526,9.434999999999999,5.788,0.726,20355.229
375,94.766,Common,F,IJN13,9.327,A1,43.336,6.647,6.477,4.228,0.6060000000000001,2706.84
376,93.268,Common,C,DE13,8.79,A1,38.991,8.038,7.964,5.266,0.767,13674.67
377,93.132,Common,D,IJN13,9.198,B1,34.775999999999996,8.129,6.661,4.165,0.8760000000000001,3410.644
378,98.256,Common,A,,9.018,B2,40.976,8.963000000000001,8.496,5.457,0.698,13013.465
379,90.095,Common,C,AF66,10.341,A2,28.591,6.86,6.166,4.417,0.716,2109.982
380,93.212,Common,D,WE92,7.362,A2,53.942,6.982,7.551,4.484,0.63,4146.286
381,94.842,Rare,F,AF66,10.095,C1,35.085,10.446,8.979,6.759,0.674,27576.455
382,93.291,Common,A,JH88,9.321,D,,9.565000000000001,8.793,6.439,0.35600000000000004,12498.706
383,96.574,Very Rare,F,LOP0,9.381,B2,42.864,9.332,8.919,5.833,0.41800000000000004,11632.167
384,96.473,Rare,B,AF66,10.605,B2,34.397999999999996,9.987,9.836,6.424,0.654,38458.032
385,91.491,Common,D,IJN13,10.483,B2,38.836,6.5,7.352,3.918,0.791,3672.638
386,91.662,Common,A,AF66,,C2,24.122999999999998,7.175,7.646,4.692,0.668,140.435
387,96.472,Very Rare,F,AF66,7.732,B1,42.041,7.245,6.813,3.842,0.649,2158.392
388,100.055,Very Rare,A,LOP0,8.618,A2,40.361,8.335,8.309999999999999,4.993,1.039,10822.301
389,96.486,Rare,A,JH88,8.772,A2,44.421,6.495,6.422000000000001,3.773,0.532,1542.45
390,91.297,Common,C,LOP0,9.892,B2,39.83,9.038,7.851,4.582,0.457,5744.603
391,93.186,Common,C,AF66,9.248,A1,42.2,8.862,8.959,5.817,1.047,17090.554
392,94.767,Common,D,WE92,,,,5.635,6.926,3.631,0.456,3425.415
393,93.212,Common,D,IJN13,10.056,B1,32.387,6.25,6.393,4.38,0.454,3660.506
394,93.224,Rare,F,AF66,10.377,B2,34.085,9.593,8.498999999999999,5.661,0.9079999999999999,17582.032
395,100.059,Rare,A,LOP0,11.914,B1,44.013,8.422,8.872,5.426,0.685,10495.59
396,96.73,Rare,D,IJN13,9.215,,41.421,6.125,7.043,4.595000000000001,0.817,3398.077
397,98.242,Very Rare,D,JH88,9.199,C2,27.578,8.546,9.946,5.181,0.755,11713.384
398,94.721,,,AF66,9.28,B2,36.387,9.325,7.876,5.066,0.7150000000000001,8842.332
399,94.892,Rare,C,IJN13,10.698,,34.602000000000004,8.765,8.931000000000001,4.7170000000000005,0.751,27118.3
400,98.194,Very Rare,A,LOP0,,C2,32.847,8.314,8.678,5.678,0.7250000000000001,11914.986
401,93.218,Common,E,AF66,9.756,A2,40.706,8.086,7.187,4.920999999999999,0.663,4209.398
402,98.305,Very Rare,E,LOP0,10.347,B1,43.003,7.56,7.085,4.442,0.933,2778.506
403,96.358,Rare,F,,6.541,A2,26.957,7.564,7.943,5.715,0.668,6651.372
404,94.972,Common,E,AF66,,B2,22.876,9.336,8.663,5.418,1.0210000000000001,16293.851
405,91.374,Common,E,AF66,,A2,30.503,6.9,5.813000000000001,4.220000000000001,0.66,2832.639
406,95.001,Common,D,LOP0,8.179,A1,45.312,9.344999999999999,8.59,5.886,0.698,14120.752
407,94.837,Common,F,LOP0,6.883,B2,43.836,8.350999999999999,8.395,5.221,0.905,3578.12
408,95.049,Rare,A,DE13,10.734,B1,37.397,8.812000000000001,8.323,5.54,0.7170000000000001,12479.54
409,98.284,Rare,A,LOP0,9.41,C1,30.97,10.837,11.056,6.762,0.9710000000000001,40481.58
410,89.689,Common,C,LOP0,8.641,A2,43.497,7.003,7.384,3.808,0.609,-101.39
411,93.478,Common,D,WE92,8.136,A2,44.003,6.622,7.09,4.324,1.0010000000000001,1340.307
412,99.92,Rare,B,AF66,9.924,B1,37.288,6.806,6.3420000000000005,4.617,0.51,2033.786
413,91.366,Common,A,AF66,10.051,A2,38.588,6.362,7.622,3.646,0.893,1251.079
414,99.909,Very Rare,A,DE13,9.612,,19.258,6.551,7.535,3.615,0.674,2020.326
415,93.107,Rare,C,LOP0,,A2,34.203,8.908000000000001,7.67,5.105,0.394,6690.893
416,98.548,Very Rare,C,IJN13,8.508,C1,39.491,8.679,9.431000000000001,5.945,0.929,15842.233
417,94.906,Common,C,AF66,8.363,A2,30.531,6.906,7.374,4.231,0.47500000000000003,3330.545
418,93.049,Common,B,AF66,11.637,B2,36.161,7.027,6.484,4.3420000000000005,1.0190000000000001,1482.749
419,96.844,Very Rare,C,LOP0,10.647,C1,31.499000000000002,8.574,8.692,5.682,0.663,11582.727
420,91.922,Rare,C,JH88,10.061,B2,31.779,8.919,9.043,5.478,0.595,16136.36
421,93.098,Common,A,LOP0,8.996,B1,53.400999999999996,8.135,7.994,4.974,0.5710000000000001,8214.669
422,89.741,Common,D,JH88,8.929,B2,23.183,9.317,8.221,4.974,0.451,8457.024
423,101.759,Rare,B,AF66,7.715,B2,26.872,7.629,7.713,4.808,0.494,3793.203
424,104.937,Somewhat Rare,,,10.23,A1,34.838,7.878,8.597000000000001,4.634,0.637,9278.926
425,103.578,Very Rare,B,DE13,7.889,B2,34.948,10.491,8.843,6.172,0.4,22954.759
426,98.268,,D,JH88,8.284,,37.372,7.282,6.327,3.799,0.43800000000000006,1146.237
427,98.358,Very Rare,A,AF66,8.755,B2,59.064,8.038,9.116,5.355,0.43400000000000005,5947.303
428,93.087,Somewhat Rare,D,JH88,11.691,B2,,6.697,7.278,3.804,0.694,486.883
429,103.425,Somewhat Rare,C,JH88,11.076,A2,50.071,8.26,8.164,4.74,0.5940000000000001,7998.797
430,94.61,Common,C,AF66,10.717,A1,49.216,5.9559999999999995,6.558,3.704,0.877,2338.308
431,103.483,Rare,E,IJN13,8.567,D,53.4,9.097000000000001,9.533999999999999,6.228,0.8340000000000001,25406.103
432,96.649,Very Rare,E,DE13,11.082,B1,36.073,7.403,8.019,5.045999999999999,0.484,5234.359
433,96.533,Rare,C,LOP0,,C2,50.789,7.698,7.816,4.064,0.6180000000000001,2984.214
434,96.599,Common,A,,9.054,B2,38.637,8.711,6.998,5.024,0.79,6063.804
435,100.162,Rare,D,WE92,9.944,B2,31.192,10.607,10.773,6.009,0.494,32095.315
436,91.154,Common,B,AF66,10.23,C2,29.415,7.228,6.597,4.244,0.899,560.826
437,93.304,Common,E,AF66,11.091,A1,51.065,7.848,8.391,5.337,1.022,4123.871
438,93.187,Somewhat Rare,A,LOP0,11.055,A1,37.824,8.672,8.548,4.884,0.9359999999999999,10246.396
439,95.105,Common,C,AF66,9.709,A2,37.359,7.811,9.317,5.619,0.652,6395.906
440,93.107,Common,C,WE92,9.084,B1,37.035,6.635,7.185,3.716,0.712,1123.056
441,93.063,Common,A,AF66,9.122,A2,34.563,6.833,7.795,4.675,0.681,5429.953
442,93.232,Common,D,LOP0,9.865,C1,44.921,11.203,10.507,5.869,0.35500000000000004,48485.324
443,93.258,Common,A,LOP0,8.978,B1,,8.411999999999999,7.294,5.478,0.42100000000000004,9160.482
444,93.078,Common,D,LOP0,9.085,A2,20.767,7.503,8.477,4.589,0.496,4220.991
445,96.364,Rare,F,DE13,12.235,B2,63.458,7.874,7.775,4.337,0.994,4536.355
446,93.083,Common,A,LOP0,6.316,B2,37.965,7.312,6.838,5.035,0.685,2950.89
447,96.381,Very Rare,E,LOP0,10.354,B1,61.138999999999996,7.507,8.885,5.123,1.038,10028.607
448,100.044,Very Rare,E,LOP0,6.969,A2,45.472,11.2,10.783,6.791,0.34600000000000003,45136.862
449,99.993,Very Rare,F,JH88,,B2,64.434,9.530999999999999,10.745,5.762,0.8360000000000001,33081.15
450,93.196,Common,A,DE13,9.255,C2,26.239,11.289,8.969000000000001,5.973,0.554,19592.603
451,94.895,Common,F,AF66,10.678,B2,51.22,8.354,10.518,5.815,0.5670000000000001,17121.38
452,98.21,,A,,8.379,B2,34.149,9.48,10.306000000000001,5.4079999999999995,0.577,28810.938
453,98.244,Very Rare,D,IJN13,,A1,39.973,6.337,7.14,3.727,0.956,2877.263
454,98.195,Very Rare,B,WE92,9.404,B2,33.417,7.117,6.579,4.009,0.9339999999999999,3234.17
455,93.135,Common,C,AF66,8.847,B2,15.651,7.36,7.557,4.167,,2355.246
456,94.934,Common,,JH88,10.295,B2,40.895,7.057,6.725,4.379,0.732,2153.343
457,100.213,Very Rare,A,LOP0,7.523,A1,48.187,9.591999999999999,9.529,5.323,1.049,14561.228
458,94.662,Common,B,JH88,10.111,B2,43.932,8.45,8.937999999999999,5.475,,22771.693
459,91.435,Common,C,IJN13,7.51,B1,43.553,6.968,7.031,3.987,0.591,2382.472
460,94.957,,D,JH88,8.83,C1,34.7,9.423,9.41,6.136,0.461,21964.739
461,94.854,Very Rare,C,JH88,10.114,C1,48.374,8.615,8.378,5.649,0.968,15744.316
462,93.24,Common,A,JH88,9.591,B2,45.139,7.508,7.328,4.414,0.8640000000000001,248.813
463,96.601,Very Rare,F,LOP0,9.673,B2,34.586,10.758,10.084,6.28,0.5640000000000001,30838.866
464,93.215,Common,,WE92,,B2,51.488,6.05,5.720000000000001,4.338,0.506,2036.785
465,99.716,Rare,C,DE13,11.278,C1,48.932,11.035,10.875,5.919,0.443,38834.543
466,93.406,Very Rare,C,LOP0,10.774,B2,33.697,8.698,9.576,5.297000000000001,0.678,14239.794
467,99.957,Very Rare,D,LOP0,9.027,A1,49.718,8.178,8.417,4.579000000000001,0.382,12213.879
468,93.037,Common,A,LOP0,,,40.46,8.161,8.76,5.632,0.674,15626.412
469,99.99,Rare,C,DE13,9.068,C1,24.899,9.139,9.347000000000001,6.047,1.0,14265.131
470,89.617,Common,C,JH88,10.891,B2,55.818,6.991,6.834,3.834,0.837,1565.271
471,94.782,Common,B,AF66,7.614,C1,40.365,9.334,9.001999999999999,6.125,0.5,14500.111
472,94.808,Common,C,AF66,10.194,A1,52.698,9.116,8.804,5.617,0.9410000000000001,8292.079
473,96.642,Rare,D,IJN13,10.891,C2,40.239,7.922,7.515,5.715,0.495,11251.907
474,89.961,Rare,C,JH88,10.981,B2,36.539,8.998999999999999,8.798,5.826,0.35100000000000003,15595.555
475,99.935,Rare,B,WE92,9.635,B1,55.980000000000004,8.093,8.504,4.872,0.835,9480.333
476,96.895,Rare,C,IJN13,8.581,B2,43.228,9.837,8.841000000000001,5.721,0.386,24459.473
477,96.593,Very Rare,D,JH88,8.716,,49.547,9.163,8.969000000000001,5.255,0.7010000000000001,23914.89
478,99.938,Very Rare,B,AF66,11.381,A1,25.67,6.013999999999999,6.496,4.073,0.736,1502.172
479,103.437,Very Rare,E,DE13,7.804,,33.85,7.89,9.222999999999999,5.616,0.47200000000000003,9304.62
480,92.931,Common,D,LOP0,12.451,C2,33.364,7.569,6.515,3.845,0.805,689.344
481,94.902,Common,D,LOP0,11.508,A2,40.859,8.765,7.214,5.3759999999999994,0.8620000000000001,9494.758
482,93.155,Common,D,WE92,9.83,B2,31.334,6.833,7.44,4.577999999999999,0.658,2859.037
483,91.65,Common,F,JH88,8.968,,39.226,8.106,8.306000000000001,4.939,0.465,7439.786
484,96.764,Rare,A,DE13,9.459,,42.577,7.963,7.785,4.535,0.29800000000000004,4469.973
485,94.903,Somewhat Rare,B,JH88,12.664,C2,31.856,9.049,8.012,5.327999999999999,0.486,5355.181
486,98.415,Very Rare,A,LOP0,8.346,B2,43.465,7.87,8.102,5.282,0.6180000000000001,6516.463
487,93.243,Common,C,JH88,8.185,C2,35.975,10.141,11.179,6.574,0.43600000000000005,34160.242
488,94.715,Common,F,DE13,10.563,B2,23.259,6.348,6.498,4.495,0.919,9.876
489,99.808,Rare,F,DE13,10.808,A1,44.897,9.74,8.263,5.694,0.887,12487.063
490,92.97,Common,B,LOP0,10.619,B2,50.363,8.792,7.322,5.924,0.823,13295.162
491,98.315,Very Rare,E,DE13,9.6,A1,49.504,9.994,9.54,6.314,1.0010000000000001,22301.11
492,94.788,Common,E,LOP0,10.889,B2,43.215,7.786,7.22,4.997,0.626,3382.731
493,94.818,Common,A,AF66,9.896,B1,43.419,6.796,6.619,4.23,0.315,2516.952
494,94.74,,A,WE92,11.267,A2,40.142,6.901,6.813,4.359,0.627,4472.668
495,94.843,Common,D,WE92,8.788,A1,37.366,7.089,7.327,3.96,0.976,1219.369
496,94.722,Common,F,DE13,9.445,B2,41.413,8.061,8.151,5.178,0.907,5186.945
497,93.221,Common,B,DE13,11.142,C1,29.462,10.152999999999999,10.008,6.175,0.929,27034.654
498,98.04,Very Rare,B,LOP0,7.056,C1,42.69,9.393,8.562000000000001,5.509,0.946,10400.955
499,96.51,Very Rare,E,LOP0,10.824,C2,29.073999999999998,10.491,10.787,6.721,0.9530000000000001,40910.198
500,94.813,Common,E,LOP0,8.806,C1,25.441000000000003,8.113,6.736,4.234,0.841,3928.562
501,93.151,Somewhat Rare,C,JH88,12.138,B2,40.014,9.368,8.645,5.277,0.5780000000000001,15546.3
502,91.57,Common,C,AF66,10.385,B1,33.067,9.623000000000001,8.612,5.804,0.768,16602.76
503,93.046,Common,A,AF66,10.92,B1,27.15,6.0280000000000005,6.504,4.279999999999999,0.9259999999999999,2389.201
504,94.902,Common,C,LOP0,8.215,C1,36.833,8.666,8.422,5.763,0.849,11239.627
505,98.055,Very Rare,C,WE92,9.352,B2,29.086,6.268,7.02,4.008,0.652,3187.183
506,91.278,Somewhat Rare,C,JH88,10.349,C1,45.528999999999996,9.426,9.61,5.317,0.825,9628.013
507,101.571,Very Rare,D,DE13,8.179,B2,52.541,7.939,7.519,4.766,0.751,3313.797
508,94.832,Rare,C,AF66,11.44,B2,58.778,8.262,7.897,4.356,0.51,3991.603
509,98.277,Very Rare,A,LOP0,8.132,B1,34.606,8.091999999999999,6.567,4.9670000000000005,0.34800000000000003,4922.084
510,96.755,Very Rare,A,LOP0,7.644,,46.289,6.339,6.396,3.307,0.758,2531.943
511,91.408,Common,E,,10.562,A1,46.113,6.3309999999999995,7.253,4.862,0.8109999999999999,3523.31
512,93.033,Common,D,,9.739,C1,36.881,6.872,7.145,4.115,0.871,3813.581
513,91.661,Common,C,AF66,,B1,45.476,7.683,7.173,3.676,0.492,1900.203
514,99.893,Very Rare,C,LOP0,10.779,,40.366,8.211,9.126999999999999,4.8870000000000005,0.909,6427.047
515,94.904,Very Rare,C,LOP0,9.828,B1,43.72,10.355,10.001000000000001,5.943,0.78,27947.465
516,96.494,Rare,B,AF66,9.583,B1,51.71,6.273,6.748,4.439,0.921,2366.283
517,93.146,Common,C,AF66,8.24,C2,46.105000000000004,8.096,7.524,5.194,0.7030000000000001,4873.408
518,95.039,Common,A,,8.466,,29.947,8.213000000000001,10.525,5.695,0.694,19116.58
519,99.739,Rare,C,DE13,8.326,A1,,7.538,8.307,5.218999999999999,0.784,7478.101
520,93.105,Rare,C,DE13,9.944,D,43.21,9.248999999999999,8.126000000000001,6.011,0.8340000000000001,3906.764
521,103.504,Rare,,DE13,,B2,39.888,10.402000000000001,10.678,6.7,0.552,31110.705
522,93.051,Common,A,AF66,9.559,B2,48.391999999999996,6.983,7.061,4.274,0.511,1252.963
523,91.38,Somewhat Rare,C,LOP0,10.317,A2,33.613,7.439,7.134,4.013,0.589,977.771
524,94.768,Common,B,LOP0,11.096,A2,46.149,7.329,8.888,5.026,0.603,3586.333
525,94.86,Rare,B,DE13,10.995,A2,40.551,9.024000000000001,8.692,5.147,0.9610000000000001,10331.785
526,93.185,Common,E,AF66,9.56,B1,46.659,7.444,7.146,3.681,0.6020000000000001,1842.83
527,92.921,Common,B,JH88,9.578,C1,,8.02,6.52,4.111000000000001,0.796,2177.197
528,91.612,Common,C,JH88,8.581,B2,39.748,8.216999999999999,7.292,4.042,0.753,4638.587
529,98.076,Very Rare,D,DE13,8.397,C2,42.765,8.504,9.744,5.871,,9439.202
530,98.086,,C,AF66,10.005,B1,33.123,6.583,6.263,3.734,0.5780000000000001,1896.144
531,93.229,Rare,B,AF66,,A2,45.53,7.648,7.351,4.538,0.6040000000000001,2520.575
532,96.638,Rare,D,AF66,11.322,A2,28.493000000000002,9.064,9.072,5.285,0.376,15918.389
533,96.693,Somewhat Rare,C,KJ001,10.389,A1,38.419,11.138,9.607,6.489,0.753,19285.197
534,95.097,Common,C,WE92,8.096,C1,62.569,7.311,8.097000000000001,4.493,0.761,5601.673
535,98.035,Rare,A,JH88,10.671,C1,54.616,9.722999999999999,10.05,5.997,0.76,31555.036
536,96.731,Very Rare,F,AF66,10.374,B2,41.089,8.671,9.392,5.383,0.556,8383.96
